SampleID,Site,rBC,fBC,SeqBatch,StudyID,DNAplate,DNAwell,SampleType,Date,WOY,HostSpecies,SiteLat,SiteLong,newDate
oro163611,EPS,SB701,SC507,5.2,oro16,29,G01,sample,8/21/16,34,NA,43.206489,-71.364058,2016-08-21
oro163612,EPS,SB702,SC507,5.2,oro16,29,G02,sample,8/21/16,34,NA,43.206489,-71.364058,2016-08-21
oro163614,EPS,SB704,SC507,5.2,oro16,29,G04,sample,8/21/16,34,NA,NA,NA,NA
oro163617,EPS,SB708,SC507,5.2,oro16,29,G08,sample,8/21/16,34,NA,NA,NA,NA
oro163618,EPS,SB709,SC507,5.2,oro16,29,G09,sample,8/21/16,34,NA,43.206489,-71.364058,2016-08-21
oro163619,EPS,SB710,SC507,5.2,oro16,29,G10,sample,8/21/16,34,NA,43.206489,-71.364058,2016-08-21
oro163620,EPS,SB711,SC507,5.2,oro16,29,G11,sample,9/2/16,36,NA,43.206489,-71.364058,2016-09-02
oro163621,EPS,SB712,SC507,5.2,oro16,29,G12,sample,9/2/16,36,NA,43.206489,-71.364058,2016-09-02
oro163622,EPS,SB701,SC508,5.2,oro16,29,H01,sample,9/2/16,36,NA,43.206489,-71.364058,2016-09-02
oro163624,EPS,SB703,SC508,5.2,oro16,29,H03,sample,9/2/16,36,NA,43.206489,-71.364058,2016-09-02
oro163630,EPS,SB710,SC508,5.2,oro16,29,H10,sample,9/2/16,36,NA,43.206489,-71.364058,2016-09-02
oro163884,CHI,SA708,SB504,5.1,oro16,18,D08,sample,8/1/16,32,NA,43.25528,-71.37638,2016-08-01
oro163885,CHI,SA707,SB504,5.1,oro16,18,D07,sample,8/1/16,32,NA,43.25528,-71.37638,2016-08-01
oro163886,CHI,SA709,SB504,5.1,oro16,18,D09,sample,8/1/16,32,NA,43.25528,-71.37638,2016-08-01
oro163887,CHI,SA710,SB504,5.1,oro16,18,D10,sample,8/1/16,32,NA,43.25528,-71.37638,2016-08-01
oro163888,CHI,SA711,SB504,5.1,oro16,18,D11,sample,8/1/16,32,NA,43.25528,-71.37638,2016-08-01
oro163889,CHI,SA712,SB504,5.1,oro16,18,D12,sample,8/1/16,32,NA,43.25528,-71.37638,2016-08-01
oro163890,CHI,SA701,SB505,5.1,oro16,18,E01,sample,8/1/16,32,NA,43.25528,-71.37638,2016-08-01
oro163891,CHI,SA702,SB505,5.1,oro16,18,E02,sample,8/1/16,32,NA,43.25528,-71.37638,2016-08-01
oro163892,CHI,SA703,SB505,5.1,oro16,18,E03,sample,8/8/16,33,NA,43.25528,-71.37638,2016-08-08
oro163893,CHI,SA704,SB505,5.1,oro16,18,E04,sample,8/8/16,33,NA,43.25528,-71.37638,2016-08-08
oro163894,CHI,SA706,SB505,5.1,oro16,18,E06,sample,8/8/16,33,NA,43.25528,-71.37638,2016-08-08
oro163895,CHI,SA707,SB505,5.1,oro16,18,E07,sample,8/8/16,33,NA,NA,NA,NA
oro163896,CHI,SA708,SB505,5.1,oro16,18,E08,sample,8/8/16,33,NA,43.25528,-71.37638,2016-08-08
oro163897,CHI,SA709,SB505,5.1,oro16,18,E09,sample,8/8/16,33,NA,43.25528,-71.37638,2016-08-08
oro163898,CHI,SA710,SB505,5.1,oro16,18,E10,sample,8/8/16,33,NA,43.25528,-71.37638,2016-08-08
oro163899,CHI,SA711,SB505,5.1,oro16,18,E11,sample,8/8/16,33,NA,43.25528,-71.37638,2016-08-08
oro163900,CHI,SA712,SB505,5.1,oro16,18,E12,sample,8/8/16,33,NA,43.25528,-71.37638,2016-08-08
oro163901,CHI,SA701,SB506,5.1,oro16,18,F01,sample,8/8/16,33,NA,43.25528,-71.37638,2016-08-08
oro163902,CHI,SA702,SB506,5.1,oro16,18,F02,sample,8/8/16,33,NA,43.25528,-71.37638,2016-08-08
oro163903,CHI,SA703,SB506,5.1,oro16,18,F03,sample,8/8/16,33,NA,43.25528,-71.37638,2016-08-08
oro163904,CHI,SA704,SB506,5.1,oro16,18,F04,sample,8/18/16,34,NA,43.25528,-71.37638,2016-08-18
oro163905,CHI,SA705,SB506,5.1,oro16,18,F05,sample,8/18/16,34,NA,43.25528,-71.37638,2016-08-18
oro163906,CHI,SA707,SB506,5.1,oro16,18,F07,sample,8/18/16,34,NA,43.25528,-71.37638,2016-08-18
oro163907,CHI,SA708,SB506,5.1,oro16,18,F08,sample,8/18/16,34,NA,43.25528,-71.37638,2016-08-18
oro163908,CHI,SA709,SB506,5.1,oro16,18,F09,sample,8/18/16,34,NA,43.25528,-71.37638,2016-08-18
oro163909,CHI,SA710,SB506,5.1,oro16,18,F10,sample,8/18/16,34,NA,43.25528,-71.37638,2016-08-18
oro163910,CHI,SA711,SB506,5.1,oro16,18,F11,sample,8/18/16,34,NA,43.25528,-71.37638,2016-08-18
oro163912,CHI,SA701,SB507,5.1,oro16,18,G01,sample,8/18/16,34,NA,43.25528,-71.37638,2016-08-18
oro163913,CHI,SA702,SB507,5.1,oro16,18,G02,sample,8/18/16,34,NA,43.25528,-71.37638,2016-08-18
oro163914,CHI,SA703,SB507,5.1,oro16,18,G03,sample,8/18/16,34,NA,43.25528,-71.37638,2016-08-18
oro163915,CHI,SA704,SB507,5.1,oro16,18,G04,sample,8/18/16,34,NA,43.25528,-71.37638,2016-08-18
oro163916,CHI,SA705,SB507,5.1,oro16,18,G05,sample,8/23/16,35,NA,43.25528,-71.37638,2016-08-23
oro163917,CHI,SA706,SB507,5.1,oro16,18,G06,sample,8/23/16,35,NA,43.25528,-71.37638,2016-08-23
oro163918,CHI,SA708,SB507,5.1,oro16,18,G08,sample,8/23/16,35,NA,43.25528,-71.37638,2016-08-23
oro163919,CHI,SA709,SB507,5.1,oro16,18,G09,sample,8/23/16,35,NA,43.25528,-71.37638,2016-08-23
oro163920,CHI,SA710,SB507,5.1,oro16,18,G10,sample,8/23/16,35,NA,43.25528,-71.37638,2016-08-23
oro163921,CHI,SA711,SB507,5.1,oro16,18,G11,sample,8/23/16,35,NA,43.25528,-71.37638,2016-08-23
oro163923,CHI,SA701,SB508,5.1,oro16,18,H01,sample,8/23/16,35,NA,43.25528,-71.37638,2016-08-23
oro163924,CHI,SA702,SB508,5.1,oro16,18,H02,sample,8/23/16,35,NA,43.25528,-71.37638,2016-08-23
oro163926,CHI,SA704,SB508,5.1,oro16,18,H04,sample,8/23/16,35,NA,43.25528,-71.37638,2016-08-23
oro163927,CHI,SA705,SB508,5.1,oro16,18,H05,sample,8/23/16,35,NA,43.25528,-71.37638,2016-08-23
oro163934,HOL,SA711,SA501,5.1,oro16,17,A11,sample,8/11/16,33,NA,43.7348,-71.59076,2016-08-11
oro163935,HOL,SA712,SA501,5.1,oro16,17,A12,sample,8/11/16,33,NA,43.7348,-71.59076,2016-08-11
oro163936,HOL,SA701,SA502,5.1,oro16,17,B01,sample,8/11/16,33,NA,43.7348,-71.59076,2016-08-11
oro163937,HOL,SA703,SA502,5.1,oro16,17,B03,sample,8/11/16,33,NA,43.7348,-71.59076,2016-08-11
oro163938,HOL,SA704,SA502,5.1,oro16,17,B04,sample,8/11/16,33,NA,43.7348,-71.59076,2016-08-11
oro163939,HOL,SA705,SA502,5.1,oro16,17,B05,sample,8/11/16,33,NA,43.7348,-71.59076,2016-08-11
oro163940,HOL,SA706,SA502,5.1,oro16,17,B06,sample,8/11/16,33,NA,43.7348,-71.59076,2016-08-11
oro163941,HOL,SA707,SA502,5.1,oro16,17,B07,sample,8/11/16,33,NA,43.7348,-71.59076,2016-08-11
oro163942,HOL,SA708,SA502,5.1,oro16,17,B08,sample,8/11/16,33,NA,43.7348,-71.59076,2016-08-11
oro163943,HOL,SA709,SA502,5.1,oro16,17,B09,sample,8/11/16,33,NA,43.7348,-71.59076,2016-08-11
oro163944,HOL,SA710,SA502,5.1,oro16,17,B10,sample,8/11/16,33,NA,43.7348,-71.59076,2016-08-11
oro163945,HOL,SA711,SA502,5.1,oro16,17,B11,sample,8/11/16,33,NA,43.7348,-71.59076,2016-08-11
oro163947,HOL,SA701,SA503,5.1,oro16,17,C01,sample,8/17/16,34,NA,43.7348,-71.59076,2016-08-17
oro163948,HOL,SA702,SA503,5.1,oro16,17,C02,sample,8/17/16,34,NA,43.7348,-71.59076,2016-08-17
oro163949,HOL,SA704,SA503,5.1,oro16,17,C04,sample,8/17/16,34,NA,43.7348,-71.59076,2016-08-17
oro163950,HOL,SA705,SA503,5.1,oro16,17,C05,sample,8/17/16,34,NA,NA,NA,NA
oro163951,HOL,SA706,SA503,5.1,oro16,17,C06,sample,8/17/16,34,NA,43.7348,-71.59076,2016-08-17
oro163952,HOL,SA707,SA503,5.1,oro16,17,C07,sample,8/17/16,34,NA,43.7348,-71.59076,2016-08-17
oro163953,HOL,SA708,SA503,5.1,oro16,17,C08,sample,8/17/16,34,NA,43.7348,-71.59076,2016-08-17
oro163954,HOL,SA709,SA503,5.1,oro16,17,C09,sample,8/17/16,34,NA,43.7348,-71.59076,2016-08-17
oro163955,HOL,SA710,SA503,5.1,oro16,17,C10,sample,8/17/16,34,NA,43.7348,-71.59076,2016-08-17
oro163956,HOL,SA711,SA503,5.1,oro16,17,C11,sample,8/17/16,34,NA,43.7348,-71.59076,2016-08-17
oro163957,HOL,SA712,SA503,5.1,oro16,17,C12,sample,8/17/16,34,NA,43.7348,-71.59076,2016-08-17
oro163960,HOL,SB710,SC508,4.2,oro16,16,H10,sample,8/3/16,32,NA,43.7348,-71.59076,2016-08-03
oro163962,HOL,SB712,SC508,4.2,oro16,16,H12,sample,8/3/16,32,NA,43.7348,-71.59076,2016-08-03
oro163963,HOL,SA702,SA501,5.1,oro16,17,A02,sample,8/3/16,32,NA,43.7348,-71.59076,2016-08-03
oro163964,HOL,SA703,SA501,5.1,oro16,17,A03,sample,8/3/16,32,NA,43.7348,-71.59076,2016-08-03
oro163965,HOL,SA704,SA501,5.1,oro16,17,A04,sample,8/3/16,32,NA,43.7348,-71.59076,2016-08-03
oro163966,HOL,SA705,SA501,5.1,oro16,17,A05,sample,8/3/16,32,NA,43.7348,-71.59076,2016-08-03
oro163967,HOL,SA706,SA501,5.1,oro16,17,A06,sample,8/3/16,32,NA,43.7348,-71.59076,2016-08-03
oro163968,HOL,SA707,SA501,5.1,oro16,17,A07,sample,8/3/16,32,NA,43.7348,-71.59076,2016-08-03
oro163969,HOL,SA708,SA501,5.1,oro16,17,A08,sample,8/3/16,32,NA,43.7348,-71.59076,2016-08-03
oro163970,HOL,SA709,SA501,5.1,oro16,17,A09,sample,8/3/16,32,NA,43.7348,-71.59076,2016-08-03
oro163971,HOL,SA710,SA501,5.1,oro16,17,A10,sample,8/3/16,32,NA,43.7348,-71.59076,2016-08-03
oro163972,HOL,SB709,SC507,4.2,oro16,16,G09,sample,7/27/16,31,NA,43.7348,-71.59076,2016-07-27
oro163973,HOL,SB710,SC507,4.2,oro16,16,G10,sample,7/27/16,31,NA,43.7348,-71.59076,2016-07-27
oro163974,HOL,SB711,SC507,4.2,oro16,16,G11,sample,7/27/16,31,NA,43.7348,-71.59076,2016-07-27
oro163975,HOL,SB712,SC507,4.2,oro16,16,G12,sample,7/27/16,31,NA,43.7348,-71.59076,2016-07-27
oro163976,HOL,SB701,SC508,4.2,oro16,16,H01,sample,7/27/16,31,NA,NA,NA,NA
oro163977,HOL,SB702,SC508,4.2,oro16,16,H02,sample,7/27/16,31,NA,43.7348,-71.59076,2016-07-27
oro163978,HOL,SB703,SC508,4.2,oro16,16,H03,sample,7/27/16,31,NA,43.7348,-71.59076,2016-07-27
oro163979,HOL,SB704,SC508,4.2,oro16,16,H04,sample,7/27/16,31,NA,43.7348,-71.59076,2016-07-27
oro163981,HOL,SB706,SC508,4.2,oro16,16,H06,sample,7/27/16,31,NA,43.7348,-71.59076,2016-07-27
oro163982,HOL,SB707,SC508,4.2,oro16,16,H07,sample,7/27/16,31,NA,43.7348,-71.59076,2016-07-27
oro163983,HOL,SB709,SC508,4.2,oro16,16,H09,sample,7/27/16,31,NA,43.7348,-71.59076,2016-07-27
oro164024,HOP,SA702,SB501,7.1,oro16,31,A02,sample,8/21/16,34,NA,43.155838,-71.727587,2016-08-21
oro164025,HOP,SA703,SB501,7.1,oro16,31,A03,sample,8/21/16,34,NA,43.155838,-71.727587,2016-08-21
oro164026,HOP,SA704,SB501,7.1,oro16,31,A04,sample,8/21/16,34,NA,43.155838,-71.727587,2016-08-21
oro164027,HOP,SA705,SB501,7.1,oro16,31,A05,sample,8/21/16,34,NA,NA,NA,NA
oro164036,HOP,SA712,SB501,7.1,oro16,31,A12,sample,8/28/16,35,NA,43.155838,-71.727587,2016-08-28
oro164039,HOP,SA704,SB502,7.1,oro16,31,B04,sample,8/28/16,35,NA,43.155838,-71.727587,2016-08-28
oro164040,HOP,SA705,SB502,7.1,oro16,31,B05,sample,8/28/16,35,NA,43.155838,-71.727587,2016-08-28
oro164041,HOP,SA706,SB502,7.1,oro16,31,B06,sample,8/28/16,35,NA,43.155838,-71.727587,2016-08-28
oro164045,HOP,SA710,SB502,7.1,oro16,31,B10,sample,8/28/16,35,NA,43.155838,-71.727587,2016-08-28
oro164046,HOP,SA711,SB502,7.1,oro16,31,B11,sample,9/6/16,37,NA,43.155838,-71.727587,2016-09-06
oro164047,HOP,SA712,SB502,7.1,oro16,31,B12,sample,9/6/16,37,NA,43.155838,-71.727587,2016-09-06
oro164049,HOP,SA702,SB503,7.1,oro16,31,C02,sample,9/6/16,37,NA,43.155838,-71.727587,2016-09-06
oro164050,HOP,SA704,SB503,7.1,oro16,31,C04,sample,9/6/16,37,NA,43.155838,-71.727587,2016-09-06
oro164053,HOP,SA707,SB503,7.1,oro16,31,C07,sample,9/6/16,37,NA,43.155838,-71.727587,2016-09-06
oro164058,HOP,SA712,SB503,7.1,oro16,31,C12,sample,9/12/16,38,NA,43.155838,-71.727587,2016-09-12
oro164060,HOP,SA702,SB504,7.1,oro16,31,D02,sample,9/12/16,38,NA,NA,NA,NA
oro164061,HOP,SA703,SB504,7.1,oro16,31,D03,sample,9/12/16,38,NA,NA,NA,NA
oro164062,HOP,SA705,SB504,7.1,oro16,31,D05,sample,9/12/16,38,NA,NA,NA,NA
oro164064,HOP,SA707,SB504,7.1,oro16,31,D07,sample,9/12/16,38,NA,NA,NA,NA
oro164068,HOP,SA711,SB504,7.1,oro16,31,D11,sample,9/12/16,38,NA,43.155838,-71.727587,2016-09-12
oro164070,HOP,SA701,SB505,7.1,oro16,31,E01,sample,9/12/16,38,NA,43.155838,-71.727587,2016-09-12
oro164072,HOP,SA703,SB505,7.1,oro16,31,E03,sample,9/18/16,38,NA,43.155838,-71.727587,2016-09-18
oro164073,HOP,SA704,SB505,7.1,oro16,31,E04,sample,9/18/16,38,NA,43.155838,-71.727587,2016-09-18
oro164075,HOP,SA707,SB505,7.1,oro16,31,E07,sample,9/18/16,38,NA,43.155838,-71.727587,2016-09-18
oro164076,HOP,SA708,SB505,7.1,oro16,31,E08,sample,9/18/16,38,NA,43.155838,-71.727587,2016-09-18
oro164077,HOP,SA709,SB505,7.1,oro16,31,E09,sample,9/18/16,38,NA,NA,NA,NA
oro164078,HOP,SA710,SB505,7.1,oro16,31,E10,sample,9/18/16,38,NA,43.155838,-71.727587,2016-09-18
oro164079,HOP,SA711,SB505,7.1,oro16,31,E11,sample,9/18/16,38,NA,43.155838,-71.727587,2016-09-18
oro164082,HOP,SA702,SB506,7.1,oro16,31,F02,sample,9/18/16,38,NA,43.155838,-71.727587,2016-09-18
oro164185,HOL,SB706,SC501,5.2,oro16,29,A06,sample,8/24/16,35,NA,NA,NA,NA
oro164186,HOL,SB707,SC501,5.2,oro16,29,A07,sample,8/24/16,35,NA,43.7348,-71.59076,2016-08-24
oro164187,HOL,SB708,SC501,5.2,oro16,29,A08,sample,8/24/16,35,NA,43.7348,-71.59076,2016-08-24
oro164188,HOL,SB709,SC501,5.2,oro16,29,A09,sample,8/24/16,35,NA,43.7348,-71.59076,2016-08-24
oro164189,HOL,SB710,SC501,5.2,oro16,29,A10,sample,8/24/16,35,NA,43.7348,-71.59076,2016-08-24
oro164191,HOL,SB712,SC501,5.2,oro16,29,A12,sample,8/24/16,35,NA,43.7348,-71.59076,2016-08-24
oro164192,HOL,SB701,SC502,5.2,oro16,29,B01,sample,8/24/16,35,NA,43.7348,-71.59076,2016-08-24
oro164193,HOL,SB703,SC502,5.2,oro16,29,B03,sample,8/24/16,35,NA,NA,NA,NA
oro164198,HOL,SB708,SC505,5.2,oro16,29,E08,sample,9/14/16,38,NA,43.7348,-71.59076,2016-09-14
oro164203,HOL,SB708,SC502,5.2,oro16,29,B08,sample,8/31/16,36,NA,43.7348,-71.59076,2016-08-31
oro164204,HOL,SB709,SC502,5.2,oro16,29,B09,sample,8/31/16,36,NA,43.7348,-71.59076,2016-08-31
oro164206,HOL,SB711,SC502,5.2,oro16,29,B11,sample,8/31/16,36,NA,NA,NA,NA
oro164207,HOL,SB712,SC502,5.2,oro16,29,B12,sample,8/31/16,36,NA,43.7348,-71.59076,2016-08-31
oro164208,HOL,SB701,SC503,5.2,oro16,29,C01,sample,8/31/16,36,NA,43.7348,-71.59076,2016-08-31
oro164211,HOL,SB705,SC503,5.2,oro16,29,C05,sample,8/31/16,36,NA,43.7348,-71.59076,2016-08-31
oro164212,HOL,SB706,SC503,5.2,oro16,29,C06,sample,8/31/16,36,NA,NA,NA,NA
oro164213,HOL,SB707,SC503,5.2,oro16,29,C07,sample,9/7/16,37,NA,NA,NA,NA
oro164214,HOL,SB708,SC503,5.2,oro16,29,C08,sample,9/7/16,37,NA,43.7348,-71.59076,2016-09-07
oro164215,HOL,SB709,SC503,5.2,oro16,29,C09,sample,9/7/16,37,NA,NA,NA,NA
oro164219,HOL,SB701,SC504,5.2,oro16,29,D01,sample,9/7/16,37,NA,NA,NA,NA
oro164220,HOL,SB702,SC504,5.2,oro16,29,D02,sample,9/7/16,37,NA,NA,NA,NA
oro164221,HOL,SB703,SC504,5.2,oro16,29,D03,sample,9/7/16,37,NA,43.7348,-71.59076,2016-09-07
oro164223,HOL,SB706,SC504,5.2,oro16,29,D06,sample,9/7/16,37,NA,NA,NA,NA
oro164224,HOL,SB707,SC504,5.2,oro16,29,D07,sample,9/7/16,37,NA,NA,NA,NA
oro164225,HOL,SB708,SC504,5.2,oro16,29,D08,sample,9/14/16,38,NA,43.7348,-71.59076,2016-09-14
oro164228,HOL,SB711,SC504,5.2,oro16,29,D11,sample,9/14/16,38,NA,43.7348,-71.59076,2016-09-14
oro164230,HOL,SB701,SC505,5.2,oro16,29,E01,sample,9/14/16,38,NA,43.7348,-71.59076,2016-09-14
oro164232,HOL,SB703,SC505,5.2,oro16,29,E03,sample,9/14/16,38,NA,43.7348,-71.59076,2016-09-14
oro164233,HOL,SB704,SC505,5.2,oro16,29,E04,sample,9/14/16,38,NA,NA,NA,NA
oro164234,CHI,SA708,SB507,7.2,oro16,38,G08,sample,9/3/16,36,NA,43.25528,-71.37638,2016-09-03
oro164235,CHI,SA709,SB507,7.2,oro16,38,G09,sample,9/3/16,36,NA,43.25528,-71.37638,2016-09-03
oro164236,CHI,SA710,SB507,7.2,oro16,38,G10,sample,9/3/16,36,NA,43.25528,-71.37638,2016-09-03
oro164239,CHI,SA701,SB508,7.2,oro16,38,H01,sample,9/3/16,36,NA,43.25528,-71.37638,2016-09-03
oro164240,CHI,SA702,SB508,7.2,oro16,38,H02,sample,9/3/16,36,NA,43.25528,-71.37638,2016-09-03
oro164241,CHI,SA703,SB508,7.2,oro16,38,H03,sample,9/3/16,36,NA,43.25528,-71.37638,2016-09-03
oro164242,CHI,SA704,SB508,7.2,oro16,38,H04,sample,9/3/16,36,NA,43.25528,-71.37638,2016-09-03
oro164243,CHI,SA705,SB508,7.2,oro16,38,H05,sample,9/3/16,36,NA,43.25528,-71.37638,2016-09-03
oro164244,CHI,SA706,SB508,7.2,oro16,38,H06,sample,9/3/16,36,NA,43.25528,-71.37638,2016-09-03
oro164245,CHI,SA707,SB508,7.2,oro16,38,H07,sample,9/3/16,36,NA,43.25528,-71.37638,2016-09-03
oro164246,CHI,SA709,SB508,7.2,oro16,38,H09,sample,9/13/16,38,NA,43.25528,-71.37638,2016-09-13
oro164247,CHI,SA710,SB508,7.2,oro16,38,H10,sample,9/13/16,38,NA,43.25528,-71.37638,2016-09-13
oro164248,CHI,SA711,SB508,7.2,oro16,38,H11,sample,9/13/16,38,NA,43.25528,-71.37638,2016-09-13
oro164250,CHI,SA702,SC501,7.2,oro16,39,A02,sample,9/13/16,38,NA,43.25528,-71.37638,2016-09-13
oro164251,CHI,SA703,SC501,7.2,oro16,39,A03,sample,9/13/16,38,NA,43.25528,-71.37638,2016-09-13
oro164252,CHI,SA704,SC501,7.2,oro16,39,A04,sample,9/13/16,38,NA,43.25528,-71.37638,2016-09-13
oro164253,CHI,SA705,SC501,7.2,oro16,39,A05,sample,9/13/16,38,NA,43.25528,-71.37638,2016-09-13
oro164254,CHI,SA706,SC501,7.2,oro16,39,A06,sample,9/13/16,38,NA,43.25528,-71.37638,2016-09-13
oro164255,CHI,SA707,SC501,7.2,oro16,39,A07,sample,9/13/16,38,NA,43.25528,-71.37638,2016-09-13
oro164256,CHI,SA708,SC501,7.2,oro16,39,A08,sample,9/13/16,38,NA,43.25528,-71.37638,2016-09-13
oro164257,CHI,SA709,SC501,7.2,oro16,39,A09,sample,9/13/16,38,NA,43.25528,-71.37638,2016-09-13
oro164258,CHI,SA710,SC501,7.2,oro16,39,A10,sample,9/28/16,40,NA,43.25528,-71.37638,2016-09-28
oro164259,CHI,SA711,SC501,7.2,oro16,39,A11,sample,9/28/16,40,NA,43.25528,-71.37638,2016-09-28
oro164261,CHI,SA701,SC502,7.2,oro16,39,B01,sample,9/28/16,40,NA,43.25528,-71.37638,2016-09-28
oro164262,CHI,SA703,SC502,7.2,oro16,39,B03,sample,9/28/16,40,NA,43.25528,-71.37638,2016-09-28
oro164263,CHI,SA704,SC502,7.2,oro16,39,B04,sample,9/28/16,40,NA,43.25528,-71.37638,2016-09-28
oro164264,CHI,SA705,SC502,7.2,oro16,39,B05,sample,9/28/16,40,NA,43.25528,-71.37638,2016-09-28
oro164265,CHI,SA706,SC502,7.2,oro16,39,B06,sample,9/28/16,40,NA,43.25528,-71.37638,2016-09-28
oro164266,CHI,SA707,SC502,7.2,oro16,39,B07,sample,9/28/16,40,NA,43.25528,-71.37638,2016-09-28
oro164267,CHI,SA708,SC502,7.2,oro16,39,B08,sample,9/28/16,40,NA,43.25528,-71.37638,2016-09-28
oro164268,CHI,SA709,SC502,7.2,oro16,39,B09,sample,9/28/16,40,NA,43.25528,-71.37638,2016-09-28
oro164269,CHI,SA710,SC502,7.2,oro16,39,B10,sample,9/28/16,40,NA,43.25528,-71.37638,2016-09-28
oro164270,CHI,SA711,SC502,7.2,oro16,39,B11,sample,10/5/16,41,NA,43.25528,-71.37638,2016-10-05
oro164272,CHI,SA701,SC503,7.2,oro16,39,C01,sample,10/5/16,41,NA,43.25528,-71.37638,2016-10-05
oro164273,CHI,SA702,SC503,7.2,oro16,39,C02,sample,10/5/16,41,NA,43.25528,-71.37638,2016-10-05
oro164274,CHI,SA704,SC503,7.2,oro16,39,C04,sample,10/5/16,41,NA,43.25528,-71.37638,2016-10-05
oro164275,CHI,SA705,SC503,7.2,oro16,39,C05,sample,10/5/16,41,NA,43.25528,-71.37638,2016-10-05
oro164276,CHI,SA706,SC503,7.2,oro16,39,C06,sample,10/5/16,41,NA,43.25528,-71.37638,2016-10-05
oro164277,CHI,SA707,SC503,7.2,oro16,39,C07,sample,10/5/16,41,NA,43.25528,-71.37638,2016-10-05
oro164278,CHI,SA708,SC503,7.2,oro16,39,C08,sample,10/5/16,41,NA,43.25528,-71.37638,2016-10-05
oro164279,CHI,SA709,SC503,7.2,oro16,39,C09,sample,10/5/16,41,NA,43.25528,-71.37638,2016-10-05
oro164280,CHI,SA710,SC503,7.2,oro16,39,C10,sample,10/5/16,41,NA,43.25528,-71.37638,2016-10-05
oro164281,CHI,SA711,SC503,7.2,oro16,39,C11,sample,10/5/16,41,NA,43.25528,-71.37638,2016-10-05
oro164284,HOP,SA706,SA505,7.1,oro16,30,E06,sample,8/1/16,32,NA,NA,NA,NA
oro164285,HOP,SA707,SA505,7.1,oro16,30,E07,sample,8/1/16,32,NA,NA,NA,NA
oro164286,HOP,SA708,SA505,7.1,oro16,30,E08,sample,8/1/16,32,NA,NA,NA,NA
oro164287,HOP,SA709,SA505,7.1,oro16,30,E09,sample,8/1/16,32,NA,43.155838,-71.727587,2016-08-01
oro164289,HOP,SA711,SA505,7.1,oro16,30,E11,sample,8/1/16,32,NA,NA,NA,NA
oro164291,HOP,SA701,SA506,7.1,oro16,30,F01,sample,8/1/16,32,NA,43.155838,-71.727587,2016-08-01
oro164294,HOP,SA704,SA506,7.1,oro16,30,F04,sample,8/1/16,32,NA,43.155838,-71.727587,2016-08-01
oro164295,HOP,SA705,SA506,7.1,oro16,30,F05,sample,8/1/16,32,NA,43.155838,-71.727587,2016-08-01
oro164299,HOP,SA710,SA506,7.1,oro16,30,F10,sample,8/7/16,32,NA,43.155838,-71.727587,2016-08-07
oro164302,HOP,SA701,SA507,7.1,oro16,30,G01,sample,8/7/16,32,NA,43.155838,-71.727587,2016-08-07
oro164303,HOP,SA702,SA507,7.1,oro16,30,G02,sample,8/7/16,32,NA,43.155838,-71.727587,2016-08-07
oro164304,HOP,SA703,SA507,7.1,oro16,30,G03,sample,8/7/16,32,NA,43.155838,-71.727587,2016-08-07
oro164305,HOP,SA704,SA507,7.1,oro16,30,G04,sample,8/7/16,32,NA,43.155838,-71.727587,2016-08-07
oro164306,HOP,SA705,SA507,7.1,oro16,30,G05,sample,8/7/16,32,NA,43.155838,-71.727587,2016-08-07
oro164307,HOP,SA706,SA507,7.1,oro16,30,G06,sample,8/7/16,32,NA,NA,NA,NA
oro164308,HOP,SA708,SA507,7.1,oro16,30,G08,sample,8/15/16,34,NA,NA,NA,NA
oro164310,HOP,SA710,SA507,7.1,oro16,30,G10,sample,8/15/16,34,NA,NA,NA,NA
oro164385,HOL,SA701,SC504,7.2,oro16,39,D01,sample,9/30/16,40,NA,43.7348,-71.59076,2016-09-30
oro164386,HOL,SA702,SC504,7.2,oro16,39,D02,sample,9/30/16,40,NA,43.7348,-71.59076,2016-09-30
oro164387,HOL,SA703,SC504,7.2,oro16,39,D03,sample,9/30/16,40,NA,43.7348,-71.59076,2016-09-30
oro164388,HOL,SA705,SC504,7.2,oro16,39,D05,sample,10/06/16,41,NA,43.7348,-71.59076,2016-10-06
oro164389,HOL,SA706,SC504,7.2,oro16,39,D06,sample,10/06/16,41,NA,43.7348,-71.59076,2016-10-06
oro164390,HOL,SA707,SC504,7.2,oro16,39,D07,sample,10/06/16,41,NA,43.7348,-71.59076,2016-10-06
oro164391,HOL,SA708,SC504,7.2,oro16,39,D08,sample,10/06/16,41,NA,43.7348,-71.59076,2016-10-06
oro164392,HOL,SA709,SC504,7.2,oro16,39,D09,sample,10/06/16,41,NA,43.7348,-71.59076,2016-10-06
oro164393,HOL,SA710,SC504,7.2,oro16,39,D10,sample,10/06/16,41,NA,43.7348,-71.59076,2016-10-06
oro164394,HOL,SA711,SC504,7.2,oro16,39,D11,sample,10/06/16,41,NA,43.7348,-71.59076,2016-10-06
oro164422,HOL,SB711,SC505,5.2,oro16,29,E11,sample,9/21/16,39,NA,43.7348,-71.59076,2016-09-21
oro164426,HOL,SB703,SC506,5.2,oro16,29,F03,sample,9/21/16,39,NA,NA,NA,NA
oro164427,HOL,SB704,SC506,5.2,oro16,29,F04,sample,9/21/16,39,NA,NA,NA,NA
oro164484,EPS,SB712,SC508,5.2,oro16,29,H12,sample,9/4/16,36,NA,43.206489,-71.364058,2016-09-04
